"","X.x","refYear","refMonth","period","reporterISO","reporterDesc","partnerISO","partnerDesc","primaryValue","Group","Group_0","Group_1","Group_2","Time_Treated","GDP","EXR","TimeIndex","Time_TreatmentIndex","Time_TreatmentIndex_1","trade","Ltrade","LGDP","After1","After2","UCL","X.y","ReporterDesc","CA","Country","REXR"
"2870",2870,2019,4,201904,"LUX","Luxembourg","UKR","Ukraine",4489751.256,"Group_2",0,0,1,202203,5.68482120641158,0.0332711384652201,-25,10,-2,0.004489751256,-5.40595797831715,1.73779967664841,0,0,1,2864,"Russian Federation",0.0346993642342761,"Luxembourg",0.0024885089131598
"2871",2871,2019,4,201904,"MYS","Malaysia","UKR","Ukraine",36712144.471,"Group_0",1,0,0,0,29.582054007774,0.153986516551438,-25,1000,1000,0.036712144471,-3.30464766664457,3.38716789394469,0,0,0,2876,"Russian Federation",-0.0960429467072628,"Malaysia",0.0131680177871847
"2872",2872,2019,4,201904,"MEX","Mexico","UKR","Ukraine",15051142,"Group_0",1,0,0,0,106.466749167624,0.708154008951574,-25,1000,1000,0.015051142,-4.19630141026735,4.66783272201191,0,0,0,2888,"Russian Federation",-0.378353701773203,"Mexico",0.0517716127177345
"2873",2873,2019,4,201904,"NLD","Netherlands","UKR","Ukraine",135441629.611,"Group_2",0,0,1,202203,78.2663973131244,0.0332711384652201,-25,10,-2,0.135441629611,-1.99921450925238,4.36011835779513,0,0,1,2900,"Russian Federation",0.219537163735991,"Netherlands",0.00249297281698817
"2874",2874,2019,4,201904,"NZL","New Zealand","UKR","Ukraine",2405231.177,"Group_2",0,0,1,202203,17.3438958488894,0.055702421860686,-25,10,-2,0.002405231177,-6.03010925655126,2.85324062021668,0,0,1,2912,"Russian Federation",0.289955538537974,"New Zealand",0.039376524327668
"2875",2875,2019,4,201904,"NOR","Norway","UKR","Ukraine",5865946.42,"Group_2",0,0,1,202203,35.3375683254832,0.320301078002834,-25,10,-2,0.00586594642,-5.13859144246109,3.56494665652992,0,0,1,2924,"Russian Federation",0.64331536785474,"Norway",0.0252415582377557
"2876",2876,2019,4,201904,"PHL","Philippines","UKR","Ukraine",21876956,"Group_0",1,0,0,0,30.3559317165226,1.94184468233878,-25,1000,1000,0.021876956,-3.82232143359308,3.41299194211637,0,0,0,2936,"Russian Federation",-0.202489887866689,"Philippines",0.16399825859009
"2877",2877,2019,4,201904,"POL","Poland","UKR","Ukraine",281031917,"Group_2",0,0,1,202203,47.365111725968,0.142649351814806,-25,10,-2,0.281031917,-1.26928703246863,3.8578859181544,0,0,1,2948,"Russian Federation",-0.0115162059590463,"Poland",0.0105465411394372
"2878",2878,2019,4,201904,"PRT","Portugal","UKR","Ukraine",29757786.701,"Group_2",0,0,1,202203,19.5980601365082,0.0332711384652201,-25,10,-2,0.029757786701,-3.51466444338913,2.97543058871123,0,0,1,2960,"Russian Federation",-0.302640644372419,"Portugal",0.00245749652866801
"2879",2879,2019,4,201904,"QAT","Qatar","UKR","Ukraine",4750464.236,"Group_0",1,0,0,0,15.0458936460951,0.136143195270697,-25,1000,1000,0.004750464236,-5.3495129318165,2.71110510652971,0,0,0,2972,"Russian Federation",0.374064930367099,"Qatar",0.00957176091441992
"2880",2880,2019,4,201904,"ROU","Romania","UKR","Ukraine",92486180.31,"Group_2",0,0,1,202203,17.0297894497169,0.158342650099649,-25,10,-2,0.09248618031,-2.38069604767941,2.83496413110533,0,0,1,2996,"Russian Federation",-0.094652978664736,"Romania",0.0121093249257425
"2881",2881,2019,4,201904,"IND","India","UKR","Ukraine",201163696.916,"Group_0",1,0,0,0,235.768890141029,2.59739978088461,-25,1000,1000,0.201163696916,-1.60363628985957,5.46285204615516,0,0,0,2792,"Russian Federation",-0.363140177596492,"India",0.258980498842221
"2882",2882,2019,4,201904,"SGP","Singapore","UKR","Ukraine",22542623.886,"Group_2",0,0,1,202203,31.0136297340046,0.0507143685102023,-25,10,-2,0.022542623886,-3.79234736694157,3.43442677669798,0,0,1,3008,"Russian Federation",-0.0251296735442383,"Singapore",0.00357232164075164
"2883",2883,2019,4,201904,"VNM","Viet Nam","UKR","Ukraine",6323301.995,"Group_0",1,0,0,0,17.6948983440158,867.965091104888,-25,1000,1000,0.006323301995,-5.06351373969874,2.87327636888213,0,0,0,3087,"Russian Federation",-0.0504230026620767,"Vietnam",68.6212642590572
"2884",2884,2019,4,201904,"ZAF","South Africa","UKR","Ukraine",2458790.829,"Group_0",1,0,0,0,31.8047234325829,0.528868265286664,-25,1000,1000,0.002458790829,-6.0080855828066,3.45961481437162,0,0,0,3020,"Russian Federation",0.548780027210502,"South Africa",0.0417151921016834
"2885",2885,2019,4,201904,"ESP","Spain","UKR","Ukraine",114785555.791,"Group_2",0,0,1,202203,116.528197486466,0.0332711384652201,-25,10,-2,0.114785555791,-2.16468962364864,4.7581332822296,0,0,1,3032,"Russian Federation",-0.153512591916943,"Spain",0.00246830387477878
"2886",2886,2019,4,201904,"SWE","Sweden","UKR","Ukraine",7381591.446,"Group_2",0,0,1,202203,45.1641934965447,0.348995471864612,-25,10,-2,0.007381591446,-4.90876602052795,3.81030459361839,0,0,1,NA,NA,0,"Sweden",0.0263248516551884
"2887",2887,2019,4,201904,"CHE","Switzerland","UKR","Ukraine",12488700,"Group_2",0,0,1,202203,58.8048135826134,0.037713272933267,-25,10,-2,0.0124887,-4.3829310435283,4.07422371520382,0,0,1,NA,NA,0,"Switzerland",0.00271236932558009
"2888",2888,2019,4,201904,"THA","Thailand","UKR","Ukraine",29172409.62,"Group_0",1,0,0,0,43.8541155692739,1.19129595907852,-25,1000,1000,0.02917240962,-3.53453189241204,3.78086857004171,0,0,0,NA,NA,0,"Thailand",0.086494966530327
"2889",2889,2019,4,201904,"ARE","United Arab Emirates","UKR","Ukraine",53343938.367,"Group_0",1,0,0,0,34.7499387438404,0.137343468977973,-25,1000,1000,0.053343938367,-2.93099492780209,3.54817780924206,0,0,0,NA,NA,0,"United Arab Emirates",0.0105541259711369
"2890",2890,2019,4,201904,"TUR","Türkiye","UKR","Ukraine",209607577,"Group_0",1,0,0,0,54.9468412813965,0.215918396344587,-25,1000,1000,0.209607577,-1.56251817737948,4.00636619569232,0,0,0,NA,NA,0,"Turkey",0.0239377245456212
"2891",2891,2019,4,201904,"EGY","Egypt","UKR","Ukraine",245653928.796,"Group_0",1,0,0,0,24.4363586083344,0.645010637939867,-25,1000,1000,0.245653928796,-1.40383152702499,3.19607213009048,0,0,0,NA,NA,0,"Egypt",0.0462302760177418
"2892",2892,2019,4,201904,"GBR","United Kingdom","UKR","Ukraine",66758871.785,"Group_2",0,0,1,202203,237.796498948141,0.0287018722026331,-25,10,-2,0.066758871785,-2.70666807989691,5.47141526147438,0,0,1,NA,NA,0,"United Kingdom",0.00218080113486776
"2893",2893,2019,4,201904,"USA","USA","UKR","Ukraine",132616941,"Group_1",0,1,0,202105,1764.93469135802,0.0373917042764892,-25,0,-2,0.132616941,-2.02029044921002,7.47586896661936,0,0,1,NA,NA,0,"USA",0.00674747545593261
"2894",2894,2019,5,201905,"ARG","Argentina","UKR","Ukraine",1732743.96,"Group_0",1,0,0,0,38.1077150574916,1.69948604825688,-24,1000,1000,0.00173274396,-6.35804902296074,3.64041675658061,0,0,0,2595,"Russian Federation",0.311759396936219,"Argentina",0.256803423434741
"2895",2895,2019,5,201905,"AUS","Australia","UKR","Ukraine",6971373.784,"Group_2",0,0,1,202203,114.69611845177,0.0545865265807048,-24,10,-2,0.006971373784,-4.96594297406169,4.74228618268886,0,0,1,2607,"Russian Federation",0.718588816882184,"Australia",0.00432729590464432
"2896",2896,2019,5,201905,"BEL","Belgium","UKR","Ukraine",28859478.853,"Group_2",0,0,1,202203,44.8722235116844,0.0338692682631008,-24,10,-2,0.028859478853,-3.54531678356106,3.8038189732884,0,0,1,2619,"Russian Federation",0.180180905274318,"Belgium",0.00252965757793392
"2897",2897,2019,5,201905,"BRA","Brazil","UKR","Ukraine",11605689,"Group_0",1,0,0,0,150.538493350814,0.151539960127048,-24,1000,1000,0.011605689,-4.45625987005733,5.01421882125827,0,0,0,2631,"Russian Federation",0.428098241109074,"Brazil",0.54559027020732
"2898",2898,2019,5,201905,"CAN","Canada","UKR","Ukraine",17085568.401,"Group_2",0,0,1,202203,138.570032246542,0.051000993033604,-24,10,-2,0.017085568401,-4.06952112496038,4.93137584582,0,0,1,2643,"Russian Federation",0.687852016480003,"Canada",0.00481081411847157
"2899",2899,2019,5,201905,"CHL","Chile","UKR","Ukraine",576131.738,"Group_0",1,0,0,0,23.5510134336948,26.2397456014676,-24,1000,1000,0.000576131738,-7.45917421161339,3.15916885281443,0,0,0,2655,"Russian Federation",0.437295878995767,"Chile",1.39466644448384
"2900",2900,2019,5,201905,"CHN","China","UKR","Ukraine",394601626,"Group_0",1,0,0,0,1150.24608819388,0.259837476026956,-24,1000,1000,0.394601626,-0.929878564773627,7.04773118819857,0,0,0,2667,"Russian Federation",-0.36840429948777,"China",0.0222286770154545
"2901",2901,2019,5,201905,"COL","Colombia","UKR","Ukraine",4871292.43,"Group_0",1,0,0,0,25.4086901825917,125.255027706396,-24,1000,1000,0.00487129243,-5.32439599105932,3.23509124868318,0,0,0,2679,"Russian Federation",0.277255908040046,"Colombia",8.86041334209617
"2902",2902,2019,5,201905,"CZE","Czechia","UKR","Ukraine",107502471,"Group_1",0,1,0,202105,20.9619713486178,0.872827265215776,-24,0,-2,0.107502471,-2.23024144563208,3.04270990792222,0,0,1,2691,"Russian Federation",-0.0221525736175283,"Czechia",0.064973507219423
"2903",2903,2019,5,201905,"DNK","Denmark","UKR","Ukraine",23881793.706,"Group_2",0,0,1,202203,28.9458858311254,0.252962044891183,-24,10,-2,0.023881793706,-3.73463887996202,3.36542808100551,0,0,1,2703,"Russian Federation",0.0358531761654144,"Denmark",0.017939694876577
"2904",2904,2019,5,201905,"FIN","Finland","UKR","Ukraine",5791971.248,"Group_2",0,0,1,202203,22.4893250955123,0.0338692682631008,-24,10,-2,0.005791971248,-5.15128258799944,3.11304075642856,0,0,1,2721,"Russian Federation",0.522744807936444,"Finland",0.00242464498062509
"2905",2905,2019,5,201905,"FRA","France","UKR","Ukraine",51979509.627,"Group_2",0,0,1,202203,226.593038378077,0.0338692682631008,-24,10,-2,0.051979509627,-2.95690568369171,5.42315562604817,0,0,1,2733,"Russian Federation",0.112311204736427,"France",0.00245715444838884
"2906",2906,2019,5,201905,"DEU","Germany","UKR","Ukraine",253114917.486,"Group_2",0,0,1,202203,321.629944626812,0.0338692682631008,-24,10,-2,0.253114917486,-1.37391167406873,5.77340164437199,0,0,1,2745,"Russian Federation",-0.168731287893594,"Germany",0.00247212283642396
"2907",2907,2019,5,201905,"GRC","Greece","UKR","Ukraine",12517034.813,"Group_2",0,0,1,202203,16.5548518776411,0.0338692682631008,-24,10,-2,0.012517034813,-4.38066477738263,2.80667922367082,0,0,1,2757,"Russian Federation",0.198189791579084,"Greece",0.00240733778195949
"2908",2908,2019,5,201905,"HUN","Hungary","UKR","Ukraine",142458346,"Group_2",0,0,1,202203,13.19285906502,11.0056928873021,-24,10,-2,0.142458346,-1.9487056307759,2.57967570328716,0,0,1,2769,"Russian Federation",-0.0425822495022527,"Hungary",0.835986607469904
"2909",2909,2019,5,201905,"ISL","Iceland","UKR","Ukraine",193190.315,"Group_2",0,0,1,202203,2.01047480961747,4.65428027804941,-24,10,-2,0.000193190315,-8.55183476684196,0.698370917864845,0,0,1,2781,"Russian Federation",0.56677016107073,"Iceland",0.327535651997214
"2910",2910,2019,5,201905,"IDN","Indonesia","UKR","Ukraine",55065397,"Group_0",1,0,0,0,90.6121030242899,544.978672518743,-24,1000,1000,0.055065397,-2.89923376372991,4.50658779159149,0,0,0,2805,"Russian Federation",-0.0127940967439048,"Indonesia",51.7077314576525
"2911",2911,2019,5,201905,"IRL","Ireland","UKR","Ukraine",705842.698,"Group_2",0,0,1,202203,31.9004645747906,0.0338692682631008,-24,10,-2,0.000705842698,-7.25611815266172,3.46262057315781,0,0,1,2817,"Russian Federation",-0.00593118630456107,"Ireland",0.00238324803246548
"2912",2912,2019,5,201905,"ISR","Israel","UKR","Ukraine",50047000,"Group_0",1,0,0,0,32.193022308569,0.136056974355476,-24,1000,1000,0.050047,-2.99479271507732,3.47174973057621,0,0,0,2829,"Russian Federation",0.105823338843913,"Israel",0.0090006850071684
"2913",2913,2019,5,201905,"ITA","Italy","UKR","Ukraine",281277207.325,"Group_2",0,0,1,202203,165.65605070902,0.0338692682631008,-24,10,-2,0.281277207325,-1.26841459298669,5.10991365514805,0,0,1,2841,"Russian Federation",-0.555829809307494,"Italy",0.00243470186633618
"2914",2914,2019,5,201905,"JPN","Japan","UKR","Ukraine",67431724.619,"Group_2",0,0,1,202203,422.10299190828,4.16809178359448,-24,10,-2,0.067431724619,-2.6966396801279,6.04524934091372,0,0,1,2853,"Russian Federation",-0.132952722461505,"Japan",0.287823678285178
"2915",2915,2019,5,201905,"KOR","Rep. of Korea","UKR","Ukraine",26091917,"Group_2",0,0,1,202203,133.923398277723,44.8404096453127,-24,10,-2,0.026091917,-3.64612970610501,4.89726798185024,0,0,1,2985,"Russian Federation",-0.227879216702424,"South Korea",3.0856370179857
"2916",2916,2019,5,201905,"LUX","Luxembourg","UKR","Ukraine",3306788.267,"Group_2",0,0,1,202203,5.76670498211332,0.0338692682631008,-24,10,-2,0.003306788267,-5.71177787273527,1.75210085711066,0,0,1,2865,"Russian Federation",0.315926490364415,"Luxembourg",0.0024901316782787
"2917",2917,2019,5,201905,"MYS","Malaysia","UKR","Ukraine",24281802.447,"Group_0",1,0,0,0,29.4514824139568,0.158070482644653,-24,1000,1000,0.024281802447,-3.71802807967304,3.38274424546765,0,0,0,2877,"Russian Federation",-0.0408652977305435,"Malaysia",0.0132513068684128
"2918",2918,2019,5,201905,"MEX","Mexico","UKR","Ukraine",3742230,"Group_0",1,0,0,0,106.05314876097,0.724618894927948,-24,1000,1000,0.00374223,-5.58807358856159,4.66394037185676,0,0,0,2889,"Russian Federation",-0.516646484153929,"Mexico",0.0516556044614225
"2919",2919,2019,5,201905,"NLD","Netherlands","UKR","Ukraine",168242847.332,"Group_2",0,0,1,202203,79.0278652769949,0.0338692682631008,-24,10,-2,0.168242847332,-1.78234682350361,4.36980051529943,0,0,1,2901,"Russian Federation",0.105160301016889,"Netherlands",0.00247492940918054
"2920",2920,2019,5,201905,"NZL","New Zealand","UKR","Ukraine",1253779.479,"Group_2",0,0,1,202203,17.1412771971207,0.0577665082361146,-24,10,-2,0.001253779479,-6.68159270630253,2.84148942597812,0,0,1,2913,"Russian Federation",0.339046883879092,"New Zealand",0.039376524327668
"2921",2921,2019,5,201905,"NOR","Norway","UKR","Ukraine",6543744.986,"Group_2",0,0,1,202203,34.2172568475785,0.331252511010544,-24,10,-2,0.006543744986,-5.02924564957304,3.53273010299426,0,0,1,2925,"Russian Federation",0.682363784562092,"Norway",0.025459131755216
"2922",2922,2019,5,201905,"PHL","Philippines","UKR","Ukraine",1682822,"Group_0",1,0,0,0,30.9979575721537,1.97982474093952,-24,1000,1000,0.001682822,-6.38728313288435,3.43392131754541,0,0,0,2937,"Russian Federation",-0.0984367283551382,"Philippines",0.163784504210063
"2923",2923,2019,5,201905,"POL","Poland","UKR","Ukraine",260991368,"Group_2",0,0,1,202203,47.7864118396021,0.145460471956276,-24,10,-2,0.260991368,-1.3432679450033,3.86674132794668,0,0,1,2949,"Russian Federation",0.012762692373479,"Poland",0.01054686863201
"2924",2924,2019,5,201905,"PRT","Portugal","UKR","Ukraine",15720460.21,"Group_2",0,0,1,202203,19.8350593705214,0.0338692682631008,-24,10,-2,0.01572046021,-4.1527922169643,2.98745104718195,0,0,1,2961,"Russian Federation",-0.233951510507093,"Portugal",0.00245271070819092
"2925",2925,2019,5,201905,"QAT","Qatar","UKR","Ukraine",4337357.525,"Group_0",1,0,0,0,14.9255193875409,0.138005139517431,-24,1000,1000,0.004337357525,-5.44048998151089,2.7030724585084,0,0,0,2973,"Russian Federation",0.604160442877954,"Qatar",0.00943481305275493
"2926",2926,2019,5,201905,"ROU","Romania","UKR","Ukraine",95306232.32,"Group_2",0,0,1,202203,18.1393215102842,0.161159499389777,-24,10,-2,0.09530623232,-2.35066007360822,2.8980820410263,0,0,1,2997,"Russian Federation",-0.0116351312487509,"Romania",0.012114722897248
"2927",2927,2019,5,201905,"IND","India","UKR","Ukraine",142422233.062,"Group_0",1,0,0,0,236.79573667879,2.64428171832715,-24,1000,1000,0.142422233062,-1.94895916113808,5.46719789895753,0,0,0,2793,"Russian Federation",-0.384653091127134,"India",0.259289727950149
"2928",2928,2019,5,201905,"SGP","Singapore","UKR","Ukraine",31325499.02,"Group_2",0,0,1,202203,30.6864584168221,0.0519599147962007,-24,10,-2,0.03132549902,-3.46332284791987,3.42382146336802,0,0,1,3009,"Russian Federation",0.118265892084979,"Singapore",0.00359970444123424
"2929",2929,2019,5,201905,"VNM","Viet Nam","UKR","Ukraine",7162333.355,"Group_0",1,0,0,0,18.7244585034237,884.378675550906,-24,1000,1000,0.007162333355,-4.93891946352957,2.9298306106099,0,0,0,3088,"Russian Federation",-0.029771676919123,"Vietnam",68.7097917224015
"2930",2930,2019,5,201905,"ZAF","South Africa","UKR","Ukraine",2169810.671,"Group_0",1,0,0,0,31.6239535912656,0.546179852788453,-24,1000,1000,0.002169810671,-6.13311536362323,3.45391485847704,0,0,0,3021,"Russian Federation",0.437220776494536,"South Africa",0.0422418513517407
"2931",2931,2019,5,201905,"ESP","Spain","UKR","Ukraine",123713710.657,"Group_2",0,0,1,202203,117.837406191629,0.0338692682631008,-24,10,-2,0.123713710657,-2.08978516775487,4.76930576063946,0,0,1,3033,"Russian Federation",0.0462587412485955,"Spain",0.00246300147496506
"2932",2932,2019,5,201905,"SWE","Sweden","UKR","Ukraine",6468420.941,"Group_2",0,0,1,202203,44.9393397149691,0.363613277844738,-24,10,-2,0.006468420941,-5.04082325883452,3.80531357405844,0,0,1,3043,"Russian Federation",0.102888036265874,"Sweden",0.0268967336886302
"2933",2933,2019,5,201905,"CHE","Switzerland","UKR","Ukraine",12061722.259,"Group_2",0,0,1,202203,59.048691957551,0.0382962272303459,-24,10,-2,0.012061722259,-4.41771829033352,4.07836239095943,0,0,1,3049,"Russian Federation",-0.125286793018831,"Switzerland",0.00268761565521296
"2934",2934,2019,5,201905,"THA","Thailand","UKR","Ukraine",35691733.506,"Group_0",1,0,0,0,43.7161258315593,1.20477338366725,-24,1000,1000,0.035691733506,-3.3328361714632,3.77771704619713,0,0,0,3056,"Russian Federation",-0.21869707878195,"Thailand",0.0859399172352813
"2935",2935,2019,5,201905,"ARE","United Arab Emirates","UKR","Ukraine",83282409.97,"Group_0",1,0,0,0,34.7489927039094,0.139221795192504,-24,1000,1000,0.08328240997,-2.4855179169337,3.54815058465281,0,0,0,3074,"Russian Federation",0.591519310586607,"United Arab Emirates",0.0105630235487205
"2936",2936,2019,5,201905,"TUR","Türkiye","UKR","Ukraine",237194792,"Group_0",1,0,0,0,54.5236933630078,0.228939728166526,-24,1000,1000,0.237194792,-1.43887356825475,3.99863534780253,0,0,0,NA,NA,0,"Turkey",0.0250560307548866
"2937",2937,2019,5,201905,"EGY","Egypt","UKR","Ukraine",181234121.575,"Group_0",1,0,0,0,24.9295658488319,0.645096612315133,-24,1000,1000,0.181234121575,-1.70796559418835,3.21605448257564,0,0,0,2713,"Russian Federation",0.0919078713958444,"Egypt",0.0456602065602476
"2938",2938,2019,5,201905,"GBR","United Kingdom","UKR","Ukraine",58878463.868,"Group_2",0,0,1,202203,235.299691000938,0.0294840015464035,-24,10,-2,0.058878463868,-2.83227989410021,5.46085998251927,0,0,1,3080,"Russian Federation",0.217104525549396,"United Kingdom",0.00219683336148412
"2939",2939,2019,5,201905,"USA","USA","UKR","Ukraine",125416097,"Group_1",0,1,0,202105,1771.33679012346,0.0379020459524405,-24,0,-2,0.125416097,-2.07611829379017,7.47948978916845,0,0,1,3068,"Russian Federation",0.133270494810694,"USA",0.00670267112782547
"2940",2940,2019,6,201906,"ARG","Argentina","UKR","Ukraine",1244853.22,"Group_0",1,0,0,0,40.4876311289483,1.65382446766241,-23,1000,1000,0.00124485322,-6.68873765159803,3.70099652324363,0,0,0,2596,"Russian Federation",0.271227202063935,"Argentina",0.260049827394627
"2941",2941,2019,6,201906,"AUS","Australia","UKR","Ukraine",3498364.731,"Group_2",0,0,1,202203,115.817992358458,0.0544730737647535,-23,10,-2,0.003498364731,-5.6554596393822,4.75201992749491,0,0,1,2608,"Russian Federation",0.552616761772539,"Australia",0.00437862192703222
"2942",2942,2019,6,201906,"BEL","Belgium","UKR","Ukraine",23384947.583,"Group_2",0,0,1,202203,45.1689456435755,0.0334860875126297,-23,10,-2,0.023384947583,-3.75566272928638,3.81040980743206,0,0,1,2620,"Russian Federation",0.0384865342990859,"Belgium",0.00253433255411841
"2943",2943,2019,6,201906,"BRA","Brazil","UKR","Ukraine",18784605,"Group_0",1,0,0,0,157.596148868989,0.146212617167249,-23,1000,1000,0.018784605,-3.97471762759278,5.06003574101474,0,0,0,2632,"Russian Federation",0.484459165507166,"Brazil",0.533816562156397
"2944",2944,2019,6,201906,"CAN","Canada","UKR","Ukraine",8112178.68,"Group_2",0,0,1,202203,143.189168860474,0.0503104908442097,-23,10,-2,0.00811217868,-4.81438880574867,4.96416661521676,0,0,1,2644,"Russian Federation",0.611278955955923,"Canada",0.004801402207419
"2945",2945,2019,6,201906,"CHL","Chile","UKR","Ukraine",481108.716,"Group_0",1,0,0,0,23.366122520848,26.1909111894013,-23,1000,1000,0.000481108716,-7.63941729260734,3.15128721783372,0,0,0,2656,"Russian Federation",0.44541504655478,"Chile",1.41224943226024
"2946",2946,2019,6,201906,"CHN","China","UKR","Ukraine",441122140,"Group_0",1,0,0,0,1167.03441143923,0.261028006614723,-23,1000,1000,0.44112214,-0.818433480430786,7.06222111894628,0,0,0,2668,"Russian Federation",-0.359702211637937,"China",0.0226214289533905
"2947",2947,2019,6,201906,"COL","Colombia","UKR","Ukraine",2652191,"Group_0",1,0,0,0,26.1735882687543,123.186468578175,-23,1000,1000,0.002652191,-5.93236918813578,3.26475082096606,0,0,0,2680,"Russian Federation",0.258601003258566,"Colombia",8.85909608604966
"2948",2948,2019,6,201906,"CZE","Czechia","UKR","Ukraine",79675978,"Group_1",0,1,0,202105,21.693574726138,0.857393693308459,-23,0,-2,0.079675978,-2.52978714388743,3.07701612113179,0,0,1,2692,"Russian Federation",-0.119331451141471,"Czechia",0.0648362245441293
"2949",2949,2019,6,201906,"DNK","Denmark","UKR","Ukraine",16551287.419,"Group_2",0,0,1,202203,29.3249232351651,0.250175017690977,-23,10,-2,0.016551287419,-4.10129139051685,3.37843777680943,0,0,1,2704,"Russian Federation",-0.0576890991054405,"Denmark",0.0179373207159897
"2950",2950,2019,6,201906,"FIN","Finland","UKR","Ukraine",5073447.016,"Group_2",0,0,1,202203,22.808603608694,0.0334860875126297,-23,10,-2,0.005073447016,-5.2837348075834,3.12713781603982,0,0,1,2722,"Russian Federation",0.490052736059183,"Finland",0.00243163686916108
"2951",2951,2019,6,201906,"FRA","France","UKR","Ukraine",41484422.29,"Group_2",0,0,1,202203,228.447658869175,0.0334860875126297,-23,10,-2,0.04148442229,-3.18243728871915,5.43130712006522,0,0,1,2734,"Russian Federation",0.110566993649133,"France",0.00247008913476154
"2952",2952,2019,6,201906,"DEU","Germany","UKR","Ukraine",234657049.023,"Group_2",0,0,1,202203,326.146080536408,0.0334860875126297,-23,10,-2,0.234657049023,-1.44963019660907,5.7873453808049,0,0,1,2746,"Russian Federation",-0.141310343171532,"Germany",0.00248532936198124
"2953",2953,2019,6,201906,"GRC","Greece","UKR","Ukraine",12739795.429,"Group_2",0,0,1,202203,17.3654273552568,0.0334860875126297,-23,10,-2,0.012739795429,-4.36302468634538,2.85448129604333,0,0,1,2758,"Russian Federation",0.16806516283122,"Greece",0.00242765096358054
"2954",2954,2019,6,201906,"HUN","Hungary","UKR","Ukraine",126993720,"Group_2",0,0,1,202203,13.7571891016585,10.8088996022841,-23,10,-2,0.12699372,-2.06361764256508,2.62156153123439,0,0,1,2770,"Russian Federation",-0.229413120822507,"Hungary",0.830614846304765
"2955",2955,2019,6,201906,"ISL","Iceland","UKR","Ukraine",169089.992,"Group_2",0,0,1,202203,2.03969220386333,4.71744008718719,-23,10,-2,0.000169089992,-8.68507948772602,0.712798916013371,0,0,1,2782,"Russian Federation",0.296475407929165,"Iceland",0.342001673649515
"2956",2956,2019,6,201906,"IDN","Indonesia","UKR","Ukraine",25753861,"Group_0",1,0,0,0,92.9264928608674,538.056527876061,-23,1000,1000,0.025753861,-3.65917072136496,4.53180878127749,0,0,0,2806,"Russian Federation",0.199307430365082,"Indonesia",52.0503802822012
"2957",2957,2019,6,201906,"IRL","Ireland","UKR","Ukraine",707080.903,"Group_2",0,0,1,202203,32.6967265604399,0.0334860875126297,-23,10,-2,0.000707080903,-7.25436546721419,3.48727496770702,0,0,1,2818,"Russian Federation",-0.0393861088982385,"Ireland",0.00239388799866306
"2958",2958,2019,6,201906,"ISR","Israel","UKR","Ukraine",70322000,"Group_0",1,0,0,0,32.2905659677807,0.136086188171453,-23,1000,1000,0.070322,-2.65467058459897,3.47477511226541,0,0,0,2830,"Russian Federation",0.247548739729682,"Israel",0.00907119860242413
"2959",2959,2019,6,201906,"ITA","Italy","UKR","Ukraine",209627719.247,"Group_2",0,0,1,202203,168.015218292086,0.0334860875126297,-23,10,-2,0.209627719247,-1.56242208696345,5.12405456037262,0,0,1,2842,"Russian Federation",-0.449275381765326,"Italy",0.00244312565583438
"2960",2960,2019,6,201906,"JPN","Japan","UKR","Ukraine",60342990.024,"Group_2",0,0,1,202203,427.352706027345,4.08784185212235,-23,10,-2,0.060342990024,-2.80771049354555,6.0576096817023,0,0,1,2854,"Russian Federation",-0.332536202308498,"Japan",0.285652681023009
"2961",2961,2019,6,201906,"KOR","Rep. of Korea","UKR","Ukraine",44521054,"Group_2",0,0,1,202203,136.631298344871,44.39072273792,-23,10,-2,0.044521054,-3.11179307810212,4.91728604493916,0,0,1,2986,"Russian Federation",-0.219189887080644,"South Korea",3.0923574546071
"2962",2962,2019,6,201906,"LUX","Luxembourg","UKR","Ukraine",5077453.112,"Group_2",0,0,1,202203,5.850001883452,0.0334860875126297,-23,10,-2,0.005077453112,-5.28294549901815,1.76644198320132,0,0,1,2866,"Russian Federation",0.241280251036808,"Luxembourg",0.00248790847735688
"2963",2963,2019,6,201906,"MYS","Malaysia","UKR","Ukraine",9412500.28,"Group_0",1,0,0,0,29.7885302935566,0.157353202729141,-23,1000,1000,0.00941250028,-4.66571665610845,3.39412342994443,0,0,0,2878,"Russian Federation",0.0778760909126285,"Malaysia",0.0133754361065533
"2964",2964,2019,6,201906,"MEX","Mexico","UKR","Ukraine",3695502,"Group_0",1,0,0,0,105.379998028545,0.729401836834318,-23,1000,1000,0.003695502,-5.60063887454072,4.65757284607308,0,0,0,2890,"Russian Federation",-0.373656678924159,"Mexico",0.0527565816102383
"2965",2965,2019,6,201906,"NLD","Netherlands","UKR","Ukraine",125323081.151,"Group_2",0,0,1,202203,79.6963875390816,0.0334860875126297,-23,10,-2,0.125323081151,-2.07686022693323,4.37822425903595,0,0,1,2902,"Russian Federation",0.164498076890195,"Netherlands",0.00247759201585431
"2966",2966,2019,6,201906,"NZL","New Zealand","UKR","Ukraine",1921201.887,"Group_2",0,0,1,202203,17.3927392739274,0.0573301193147632,-23,10,-2,0.001921201887,-6.25480430597546,2.85605283602604,0,0,1,2914,"Russian Federation",0.447283885836094,"New Zealand",0.0414263071071929
