"","X.x","refYear","refMonth","period","reporterISO","reporterDesc","partnerISO","partnerDesc","primaryValue","Group","Group_0","Group_1","Group_2","Time_Treated","GDP","EXR","TimeIndex","Time_TreatmentIndex","Time_TreatmentIndex_1","trade","Ltrade","LGDP","After1","After2","UCL","X.y","ReporterDesc","CA","Country","REXR"
"3244",3244,2019,12,201912,"FRA","France","UKR","Ukraine",110702801.369,"Group_2",0,0,1,202203,233.159239915546,0.0381870183657535,-17,10,-2,0.110702801369,-2.20090613363471,5.45172165324557,0,0,1,2740,"Russian Federation",0.0831868304512293,"France",0.00255650396795381
"3245",3245,2019,12,201912,"DEU","Germany","UKR","Ukraine",414417405.394,"Group_2",0,0,1,202203,334.90387820869,0.0381870183657535,-17,10,-2,0.414417405394,-0.880881587485501,5.81384355993224,0,0,1,2752,"Russian Federation",-0.11356668548877,"Germany",0.00256182095484122
"3246",3246,2019,12,201912,"GRC","Greece","UKR","Ukraine",13613441.693,"Group_2",0,0,1,202203,16.9981849835167,0.0381870183657535,-17,10,-2,0.013613441693,-4.29669761456666,2.83310657268087,0,0,1,2764,"Russian Federation",-0.0551671603180872,"Greece",0.002488108182084
"3247",3247,2019,12,201912,"HUN","Hungary","UKR","Ukraine",184886281,"Group_2",0,0,1,202203,14.8151494793416,12.63282072173,-17,10,-2,0.184886281,-1.68801434020495,2.69565027070406,0,0,1,2776,"Russian Federation",-0.113897022101247,"Hungary",0.887143631708671
"3248",3248,2019,12,201912,"ISL","Iceland","UKR","Ukraine",130164.699,"Group_2",0,0,1,202203,2.12112743237938,5.17768696744407,-17,10,-2,0.000130164699,-8.94670999398418,0.75194775505043,0,0,1,2788,"Russian Federation",0.482897066639271,"Iceland",0.332900087277644
"3249",3249,2019,12,201912,"IDN","Indonesia","UKR","Ukraine",24292675.441,"Group_0",1,0,0,0,95.7686228183095,593.578542451709,-17,1000,1000,0.024292675441,-3.7175803962535,4.56193510333521,0,0,0,2812,"Russian Federation",0.162850956788374,"Indonesia",52.2442869414594
"3250",3250,2019,12,201912,"IRL","Ireland","UKR","Ukraine",2646188.016,"Group_2",0,0,1,202203,35.570618957662,0.0381870183657535,-17,10,-2,0.002646188016,-5.93463515912444,3.57151998692401,0,0,1,2824,"Russian Federation",-0.193763298942673,"Ireland",0.00246031484153619
"3251",3251,2019,12,201912,"ISR","Israel","UKR","Ukraine",11629000,"Group_0",1,0,0,0,35.1486193464202,0.147426757646739,-17,1000,1000,0.011629,-4.45425330067123,3.55958533857827,0,0,0,2836,"Russian Federation",0.124401510617191,"Israel",0.0088546150462028
"3252",3252,2019,12,201912,"ITA","Italy","UKR","Ukraine",162201546.24,"Group_2",0,0,1,202203,176.54554209727,0.0381870183657535,-17,10,-2,0.16220154624,-1.81891560442394,5.17357887196934,0,0,1,2848,"Russian Federation",-0.476150700469699,"Italy",0.00250865108596716
"3253",3253,2019,12,201912,"JPN","Japan","UKR","Ukraine",15544545.711,"Group_2",0,0,1,202203,439.081847886044,4.63118274094443,-17,10,-2,0.015544545711,-4.16404546002197,6.08468583735094,0,0,1,2860,"Russian Federation",-0.132942068703293,"Japan",0.294567709791889
"3254",3254,2019,12,201912,"KOR","Rep. of Korea","UKR","Ukraine",31403396,"Group_2",0,0,1,202203,141.958880835115,49.7550497335099,-17,10,-2,0.031403396,-3.46083923904979,4.95553744408362,0,0,1,2992,"Russian Federation",-0.143254080919748,"South Korea",3.14009102597866
"3255",3255,2019,12,201912,"LUX","Luxembourg","UKR","Ukraine",403049.191,"Group_2",0,0,1,202203,6.25995480979368,0.0381870183657535,-17,10,-2,0.000403049191,-7.81645194143182,1.83417296620315,0,0,1,2872,"Russian Federation",0.14471109992959,"Luxembourg",0.00257825527794775
"3256",3256,2019,12,201912,"MYS","Malaysia","UKR","Ukraine",8385883.212,"Group_0",1,0,0,0,31.8822043646485,0.17584529992871,-17,1000,1000,0.008385883212,-4.78120555687478,3.46204799722317,0,0,0,2884,"Russian Federation",0.124093096176148,"Malaysia",0.0136108228088021
"3257",3257,2019,12,201912,"MEX","Mexico","UKR","Ukraine",4363049,"Group_0",1,0,0,0,109.51505629746,0.810291272023628,-17,1000,1000,0.004363049,-5.43458415409924,4.69606204023766,0,0,0,2896,"Russian Federation",-0.421735468613834,"Mexico",0.0543254948030987
"3258",3258,2019,12,201912,"NLD","Netherlands","UKR","Ukraine",113243638.325,"Group_2",0,0,1,202203,78.7902359521428,0.0381870183657535,-17,10,-2,0.113243638325,-2.17821368992748,4.36678907994968,0,0,1,2908,"Russian Federation",0.186716040065244,"Netherlands",0.00256762130417294
"3259",3259,2019,12,201912,"NZL","New Zealand","UKR","Ukraine",1314148.655,"Group_2",0,0,1,202203,17.8844632023213,0.0643480327256679,-17,10,-2,0.001314148655,-6.63456623365957,2.88393235841215,0,0,1,2920,"Russian Federation",0.463227268934527,"New Zealand",0.0425170311265377
"3260",3260,2019,12,201912,"NOR","Norway","UKR","Ukraine",26359151.823,"Group_2",0,0,1,202203,34.9345672710594,0.38241334827036,-17,10,-2,0.026359151823,-3.63593974653471,3.55347680523983,0,0,1,2932,"Russian Federation",0.534536103085848,"Norway",0.0271067982926181
"3261",3261,2019,12,201912,"PHL","Philippines","UKR","Ukraine",173379,"Group_0",1,0,0,0,36.1153738816384,2.15409325457446,-17,1000,1000,0.000173379,-8.66003060821835,3.58671864397971,0,0,0,2944,"Russian Federation",-0.224770639562052,"Philippines",0.166186355876371
"3262",3262,2019,12,201912,"POL","Poland","UKR","Ukraine",448727663,"Group_2",0,0,1,202203,55.3117552753586,0.163225209627593,-17,10,-2,0.448727663,-0.801339116463085,4.01298545872919,0,0,1,2956,"Russian Federation",-0.105818387773145,"Poland",0.0109708154675154
"3263",3263,2019,12,201912,"PRT","Portugal","UKR","Ukraine",2306937.73,"Group_2",0,0,1,202203,20.4170833796347,0.0381870183657535,-17,10,-2,0.00230693773,-6.071834291919,3.01637197097952,0,0,1,2968,"Russian Federation",-0.188015715618795,"Portugal",0.00249898383708096
"3264",3264,2019,12,201912,"QAT","Qatar","UKR","Ukraine",392840.695,"Group_0",1,0,0,0,14.6163494374102,0.154500628034084,-17,1000,1000,0.000392840695,-7.84210638450816,2.6821407266587,0,0,0,2980,"Russian Federation",0.475741010309357,"Qatar",0.00970776324234884
"3265",3265,2019,12,201912,"ROU","Romania","UKR","Ukraine",51263510.1,"Group_2",0,0,1,202203,24.9633644251122,0.182431170859219,-17,10,-2,0.0512635101,-2.97077608399576,3.21740932709028,0,0,1,3004,"Russian Federation",0.017413481425257,"Romania",0.0126207771459215
"3266",3266,2019,12,201912,"IND","India","UKR","Ukraine",35423697.043,"Group_0",1,0,0,0,240.502543957259,3.02030077740435,-17,1000,1000,0.035423697043,-3.34037427480165,5.48273066727473,0,0,0,2800,"Russian Federation",-0.244532336567344,"India",0.287491619312861
"3267",3267,2019,12,201912,"SGP","Singapore","UKR","Ukraine",2249210.207,"Group_2",0,0,1,202203,32.3111700820679,0.0575669620124249,-17,10,-2,0.002249210207,-6.09717614349855,3.47541299341987,0,0,1,3016,"Russian Federation",0.0977560028082596,"Singapore",0.00365955932986815
"3268",3268,2019,12,201912,"VNM","Viet Nam","UKR","Ukraine",17375440.261,"Group_0",1,0,0,0,28.9284440865306,983.247462402824,-17,1000,1000,0.017375440261,-4.05269754908971,3.3648253355345,0,0,0,3095,"Russian Federation",-0.0628737550842519,"Vietnam",72.5896555726832
"3269",3269,2019,12,201912,"ZAF","South Africa","UKR","Ukraine",4728768.661,"Group_0",1,0,0,0,34.3781180910048,0.610996537325593,-17,1000,1000,0.004728768661,-5.3540904357388,3.53742025997496,0,0,0,3028,"Russian Federation",0.530648690481304,"South Africa",0.044005622556389
"3270",3270,2019,12,201912,"ESP","Spain","UKR","Ukraine",47635254.477,"Group_2",0,0,1,202203,120.165203541135,0.0381870183657535,-17,10,-2,0.047635254477,-3.04418215161031,4.78886749218084,0,0,1,3040,"Russian Federation",-0.161008639700454,"Spain",0.00253475265795988
"3271",3271,2019,12,201912,"SWE","Sweden","UKR","Ukraine",15066709.68,"Group_2",0,0,1,202203,47.5318595210817,0.400023763451811,-17,10,-2,0.01506670968,-4.19526762594888,3.86140021296355,0,0,1,NA,NA,0,"Sweden",0.0273778484428593
"3272",3272,2019,12,201912,"CHE","Switzerland","UKR","Ukraine",36224101.576,"Group_2",0,0,1,202203,61.9188116797233,0.0417091014020437,-17,10,-2,0.036224101576,-3.31803059229758,4.12582403787838,0,0,1,NA,NA,0,"Switzerland",0.00267060551609155
"3273",3273,2019,12,201912,"THA","Thailand","UKR","Ukraine",6619482.073,"Group_0",1,0,0,0,47.8581943460479,1.28180907763859,-17,1000,1000,0.006619482073,-5.01773814880082,3.86824235393834,0,0,0,NA,NA,0,"Thailand",0.0832496682617719
"3274",3274,2019,12,201912,"ARE","United Arab Emirates","UKR","Ukraine",15891778.876,"Group_0",1,0,0,0,34.7499387438404,0.155867026513223,-17,1000,1000,0.015891778876,-4.14195335529724,3.54817780924206,0,0,0,NA,NA,0,"United Arab Emirates",0.0107022309942751
"3275",3275,2019,12,201912,"TUR","Türkiye","UKR","Ukraine",186101627,"Group_0",1,0,0,0,68.4147374766138,0.248739688359303,-17,1000,1000,0.186101627,-1.68146237276065,4.2255882616047,0,0,0,NA,NA,0,"Turkey",0.0265779735397886
"3276",3276,2019,12,201912,"EGY","Egypt","UKR","Ukraine",5701273.292,"Group_0",1,0,0,0,33.5304493457448,0.682431170859219,-17,1000,1000,0.005701273292,-5.16706574452685,3.51245396169299,0,0,0,NA,NA,0,"Egypt",0.0450906517326475
"3277",3277,2019,12,201912,"GBR","United Kingdom","UKR","Ukraine",85342801.441,"Group_2",0,0,1,202203,253.828002097535,0.0323692161455681,-17,10,-2,0.085342801441,-2.46107917493895,5.5366568805478,0,0,1,NA,NA,0,"United Kingdom",0.00222274211958863
"3278",3278,2019,12,201912,"USA","USA","UKR","Ukraine",195021752,"Group_1",0,1,0,202105,1812.28333333333,0.0424347353769902,-17,0,-2,0.195021752,-1.63464417792154,7.50234283935344,0,0,1,NA,NA,0,"USA",0.00690141019913496
"3279",3279,2020,1,202001,"ARG","Argentina","UKR","Ukraine",2069965.43,"Group_0",1,0,0,0,41.3769897036303,2.4748305445293,-16,1000,1000,0.00206996543,-6.18022337232741,3.72272492205469,0,0,0,3096,"Russian Federation",0.355785433214021,"Argentina",0.466585914561388
"3280",3280,2020,1,202001,"AUS","Australia","UKR","Ukraine",171271.93,"Group_2",0,0,1,202203,119.252360494392,0.0601200335399981,-16,10,-2,0.00017127193,-8.67225803062655,4.78124192407478,0,0,1,3108,"Russian Federation",0.611571575150133,"Australia",0.00461259518067255
"3281",3281,2020,1,202001,"BEL","Belgium","UKR","Ukraine",38832315.804,"Group_2",0,0,1,202203,52.7021339310808,0.0371955274495145,-16,10,-2,0.038832315804,-3.24850249745989,3.9646559467784,0,0,1,3120,"Russian Federation",-0.128264992498394,"Belgium",0.00262295915990371
"3282",3282,2020,1,202001,"BRA","Brazil","UKR","Ukraine",14675747,"Group_0",1,0,0,0,183.167412824246,0.170958987852077,-16,1000,1000,0.014675747,-4.2215590116674,5.21040055882102,0,0,0,3132,"Russian Federation",0.484019977757761,"Brazil",0.599739165570513
"3283",3283,2020,1,202001,"CAN","Canada","UKR","Ukraine",8769802.386,"Group_2",0,0,1,202203,197.553840222206,0.0540068319158691,-16,10,-2,0.008769802386,-4.73644100580517,5.2860111559102,0,0,1,3144,"Russian Federation",0.628028166497591,"Canada",0.00486141140623034
"3284",3284,2020,1,202001,"CHL","Chile","UKR","Ukraine",3201402.78,"Group_0",1,0,0,0,24.6499623552426,32.0819169017633,-16,1000,1000,0.00320140278,-5.74416619648197,3.20477537331685,0,0,0,3156,"Russian Federation",0.646334879949991,"Chile",1.65818917340725
"3285",3285,2020,1,202001,"CHN","China","UKR","Ukraine",728808934,"Group_0",1,0,0,0,676.628733500862,0.285986311385012,-16,1000,1000,0.728808934,-0.316343674604388,6.51712272293065,0,0,0,3168,"Russian Federation",-0.432820044949984,"China",0.0243337833020318
"3286",3286,2020,1,202001,"COL","Colombia","UKR","Ukraine",2872382.49,"Group_0",1,0,0,0,39.8258013435686,136.610155349671,-16,1000,1000,0.00287238249,-5.85261345769433,3.68451497721498,0,0,0,3180,"Russian Federation",0.212407806806827,"Colombia",9.37011593091215
"3287",3287,2020,1,202001,"CZE","Czechia","UKR","Ukraine",110805220,"Group_1",0,1,0,202105,22.8899296691396,0.938017092181298,-16,0,-2,0.11080522,-2.19998139386533,3.13069706140142,0,0,1,3192,"Russian Federation",-0.0164817465199994,"Czechia",0.068202549004559
"3288",3288,2020,1,202001,"DNK","Denmark","UKR","Ukraine",20077308.699,"Group_2",0,0,1,202203,30.5977523422885,0.277952407899248,-16,10,-2,0.020077308699,-3.90816502207555,3.42092655339415,0,0,1,3204,"Russian Federation",-0.21039585783457,"Denmark",0.0187648621232152
"3289",3289,2020,1,202001,"FIN","Finland","UKR","Ukraine",18583848.63,"Group_2",0,0,1,202203,22.1663776182871,0.0371955274495145,-16,10,-2,0.01858384863,-3.98546242872585,3.09857661913216,0,0,1,3222,"Russian Federation",0.444548575300529,"Finland",0.00253852126588796
"3290",3290,2020,1,202001,"FRA","France","UKR","Ukraine",130706886.635,"Group_2",0,0,1,202203,269.727974627721,0.0371955274495145,-16,10,-2,0.130706886635,-2.03479796934219,5.5974139497489,0,0,1,3234,"Russian Federation",0.138446927492483,"France",0.00257572288875867
"3291",3291,2020,1,202001,"DEU","Germany","UKR","Ukraine",389471868.69,"Group_2",0,0,1,202203,418.997767586823,0.0371955274495145,-16,10,-2,0.38947186869,-0.942963640438803,6.03786559195287,0,0,1,3246,"Russian Federation",0.0178869338267268,"Germany",0.00257229642349426
"3292",3292,2020,1,202001,"GRC","Greece","UKR","Ukraine",23553662.958,"Group_2",0,0,1,202203,20.8902690092153,0.0371955274495145,-16,10,-2,0.023553662958,-3.74847393099691,3.03928345290132,0,0,1,3258,"Russian Federation",0.0978426970308805,"Greece",0.00248736903444074
"3293",3293,2020,1,202001,"HUN","Hungary","UKR","Ukraine",193990497,"Group_2",0,0,1,202203,14.3475481637842,12.4228228947662,-16,10,-2,0.193990497,-1.63994610565467,2.66357906794085,0,0,1,3270,"Russian Federation",0.0104901450572559,"Hungary",0.91486196326636
"3294",3294,2020,1,202001,"ISL","Iceland","UKR","Ukraine",236489.353,"Group_2",0,0,1,202203,2.13432275900872,5.10052499184218,-16,10,-2,0.000236489353,-8.34960737007316,0.758149387463991,0,0,1,3282,"Russian Federation",0.419449229988008,"Iceland",0.336723377086635
"3295",3295,2020,1,202001,"IDN","Indonesia","UKR","Ukraine",5905342.462,"Group_0",1,0,0,0,112.218825191016,567.52317440386,-16,1000,1000,0.005905342462,-5.13189783575622,4.72045076146582,0,0,0,3306,"Russian Federation",0.0817437070488274,"Indonesia",38.9601288029846
"3296",3296,2020,1,202001,"IRL","Ireland","UKR","Ukraine",12243943.508,"Group_2",0,0,1,202203,50.2963831250585,0.0371955274495145,-16,10,-2,0.012243943508,-4.4027238717613,3.91793316845787,0,0,1,3318,"Russian Federation",-0.0404280368444545,"Ireland",0.00247439741593977
"3297",3297,2020,1,202001,"ISR","Israel","UKR","Ukraine",13858000,"Group_0",1,0,0,0,42.617122676466,0.142920871213842,-16,1000,1000,0.013858,-4.27889259577695,3.75225611328089,0,0,0,3330,"Russian Federation",0.084346133360252,"Israel",0.00888699712540628
"3298",3298,2020,1,202001,"ITA","Italy","UKR","Ukraine",104194951.096,"Group_2",0,0,1,202203,191.07980705735,0.0371955274495145,-16,10,-2,0.104194951096,-2.26149160480993,5.25269117877324,0,0,1,3342,"Russian Federation",-0.48270864708154,"Italy",0.00249397721745067
"3299",3299,2020,1,202001,"JPN","Japan","UKR","Ukraine",42096360.298,"Group_2",0,0,1,202203,480.270101131095,4.51373611621692,-16,10,-2,0.042096360298,-3.16779399576036,6.17434865632943,0,0,1,3354,"Russian Federation",-0.0460251203720423,"Japan",0.29849001212174
"3300",3300,2020,1,202001,"KOR","Rep. of Korea","UKR","Ukraine",20851669,"Group_2",0,0,1,202203,140.387848733903,48.1762212978988,-16,10,-2,0.020851669,-3.87032128597936,4.94440894036694,0,0,1,3486,"Russian Federation",-0.230360053979041,"South Korea",3.1728606503999
"3301",3301,2020,1,202001,"LUX","Luxembourg","UKR","Ukraine",895469.571,"Group_2",0,0,1,202203,5.75487326428162,0.0371955274495145,-16,10,-2,0.000895469571,-7.01816231694033,1.75004702008629,0,0,1,3366,"Russian Federation",0.252372778645739,"Luxembourg",0.00259946339809063
"3302",3302,2020,1,202001,"MYS","Malaysia","UKR","Ukraine",23106240.113,"Group_0",1,0,0,0,46.8668273199362,0.168443487994581,-16,1000,1000,0.023106240113,-3.76765256317231,3.84731011858173,0,0,0,3378,"Russian Federation",-0.076498479842042,"Malaysia",0.0135663563308171
"3303",3303,2020,1,202001,"MEX","Mexico","UKR","Ukraine",1325455,"Group_0",1,0,0,0,162.805180553101,0.776570741721362,-16,1000,1000,0.001325455,-6.62599948226453,5.09255427464139,0,0,0,3390,"Russian Federation",-0.529202590600598,"Mexico",0.0543928764834635
"3304",3304,2020,1,202001,"NLD","Netherlands","UKR","Ukraine",94174184.359,"Group_2",0,0,1,202203,82.9438606352666,0.0371955274495145,-16,10,-2,0.094174184359,-2.36260918634942,4.41816400106152,0,0,1,3402,"Russian Federation",0.018535131589452,"Netherlands",0.0025661777355221
"3305",3305,2020,1,202001,"NZL","New Zealand","UKR","Ukraine",485528.11,"Group_2",0,0,1,202203,24.5013030551976,0.0624455284821499,-16,10,-2,0.00048552811,-7.63027337283586,3.19872630206279,0,0,1,3414,"Russian Federation",0.693075846446819,"New Zealand",0.0425170311265377
"3306",3306,2020,1,202001,"NOR","Norway","UKR","Ukraine",17689322.487,"Group_2",0,0,1,202203,40.3277583333161,0.369125853473166,-16,10,-2,0.017689322487,-4.03479407075247,3.69704002423401,0,0,1,3426,"Russian Federation",0.686313015244559,"Norway",0.0271789157204604
"3307",3307,2020,1,202001,"PHL","Philippines","UKR","Ukraine",390187,"Group_0",1,0,0,0,30.2575366502391,2.09974845001425,-16,1000,1000,0.000390187,-7.84888444657834,3.40974529890772,0,0,0,3438,"Russian Federation",-0.355423402233639,"Philippines",0.169389043555218
"3308",3308,2020,1,202001,"POL","Poland","UKR","Ukraine",441213961,"Group_2",0,0,1,202203,58.3578307779157,0.157960173317527,-16,10,-2,0.441213961,-0.818225348857733,4.06659355329132,0,0,1,3450,"Russian Federation",-0.0754665210043165,"Poland",0.0111109932324677
"3309",3309,2020,1,202001,"PRT","Portugal","UKR","Ukraine",2425731.7,"Group_2",0,0,1,202203,25.2431319591539,0.0371955274495145,-16,10,-2,0.0024257317,-6.02162206814586,3.22855411710455,0,0,1,3462,"Russian Federation",-0.350061495602816,"Portugal",0.00251037530121604
"3310",3310,2020,1,202001,"QAT","Qatar","UKR","Ukraine",904696.512,"Group_0",1,0,0,0,20.762441467376,0.150393021036849,-16,1000,1000,0.000904696512,-7.0079110163617,3.03314565578437,0,0,0,3474,"Russian Federation",0.376382881147165,"Qatar",0.0097355855598142
"3311",3311,2020,1,202001,"ROU","Romania","UKR","Ukraine",57742879.07,"Group_2",0,0,1,202203,21.7883706079087,0.177753728846464,-16,10,-2,0.05774287907,-2.85175524333025,3.0813763691027,0,0,1,3498,"Russian Federation",-0.072640544443758,"Romania",0.0128763913590005
"3312",3312,2020,1,202001,"IND","India","UKR","Ukraine",43111307.683,"Group_0",1,0,0,0,384.382770365859,2.94482009425896,-16,1000,1000,0.043111307683,-3.14396995704826,5.95163885394243,0,0,0,3294,"Russian Federation",-0.290986808921405,"India",0.291042409264634
"3313",3313,2020,1,202001,"SGP","Singapore","UKR","Ukraine",1019860.323,"Group_2",0,0,1,202203,41.9869175656727,0.0557870953618148,-16,10,-2,0.001019860323,-6.88808959929815,3.73735808322976,0,0,1,3510,"Russian Federation",0.0223436837672384,"Singapore",0.00367829353965259
"3314",3314,2020,1,202001,"VNM","Viet Nam","UKR","Ukraine",13555038.965,"Group_0",1,0,0,0,13.4675509360874,956.956980408841,-16,1000,1000,0.013555038965,-4.30099692145062,2.60028315771408,0,0,0,3594,"Russian Federation",-0.197532841013855,"Vietnam",74.3589268811322
"3315",3315,2020,1,202001,"ZAF","South Africa","UKR","Ukraine",1558701.026,"Group_0",1,0,0,0,46.2534946837073,0.59465342690387,-16,1000,1000,0.001558701026,-6.46390248022864,3.83413702183267,0,0,0,3522,"Russian Federation",0.557045503138145,"South Africa",0.0446454440321113
"3316",3316,2020,1,202001,"ESP","Spain","UKR","Ukraine",48406771.732,"Group_2",0,0,1,202203,145.980628046148,0.0371955274495145,-16,10,-2,0.048406771732,-3.02811556322811,4.98347392828953,0,0,1,3533,"Russian Federation",0.0732693710961717,"Spain",0.00253117884032137
"3317",3317,2020,1,202001,"SWE","Sweden","UKR","Ukraine",17884795.79,"Group_2",0,0,1,202203,40.8126911344794,0.392360150186494,-16,10,-2,0.01788479579,-4.02380432428434,3.70899309025948,0,0,1,3545,"Russian Federation",0.36089819138066,"Sweden",0.0275549087905849
"3318",3318,2020,1,202001,"CHE","Switzerland","UKR","Ukraine",29424758.472,"Group_2",0,0,1,202203,71.3476305629799,0.0400662538878723,-16,10,-2,0.029424758472,-3.52591883412777,4.26756413472363,0,0,1,3556,"Russian Federation",-0.128884528468339,"Switzerland",0.00265746067813657
"3319",3319,2020,1,202001,"THA","Thailand","UKR","Ukraine",6513756.015,"Group_0",1,0,0,0,60.6703496085952,1.25624641159195,-16,1000,1000,0.006513756015,-5.03383902831007,4.10545510440003,0,0,0,3566,"Russian Federation",-0.191860554618297,"Thailand",0.0849593192415466
"3320",3320,2020,1,202001,"TUR","Türkiye","UKR","Ukraine",140613539,"Group_0",1,0,0,0,93.1422780346625,0.244730461505417,-16,1000,1000,0.140613539,-1.96174000978924,4.53412819543274,0,0,0,NA,NA,0,"Turkey",0.0275544024173451
"3321",3321,2020,1,202001,"EGY","Egypt","UKR","Ukraine",12237719.388,"Group_0",1,0,0,0,44.5026730394485,0.656528940639986,-16,1000,1000,0.012237719388,-4.40323234376833,3.79554925567038,0,0,0,3216,"Russian Federation",0.149008294751188,"Egypt",0.0454461597974669
"3322",3322,2020,1,202001,"GBR","United Kingdom","UKR","Ukraine",58979078.083,"Group_2",0,0,1,202203,334.849891374599,0.0315862519052123,-16,10,-2,0.058979078083,-2.83057250672768,5.81368234595582,0,0,1,3587,"Russian Federation",0.07588188867924,"United Kingdom",0.00224881086910681
"3323",3323,2020,1,202001,"USA","USA","UKR","Ukraine",142484931,"Group_1",0,1,0,202105,2294.42160493827,0.0413054163792498,-16,0,-2,0.142484931,-1.9485190322335,7.73823606673922,0,0,1,3581,"Russian Federation",0.276263062521174,"USA",0.00701141168179892
"3324",3324,2020,2,202002,"ARG","Argentina","UKR","Ukraine",1850491.05,"Group_0",1,0,0,0,36.5772471551717,2.49213505090042,-15,1000,1000,0.00185049105,-6.29230424268043,3.59942638466811,0,0,0,3097,"Russian Federation",0.256012880343796,"Argentina",0.466437871907597
"3325",3325,2020,2,202002,"AUS","Australia","UKR","Ukraine",862381.49,"Group_2",0,0,1,202203,111.460758680945,0.0610764360754189,-15,10,-2,0.00086238149,-7.05581282139795,4.71367258887352,0,0,1,3109,"Russian Federation",0.36235932503545,"Australia",0.00457022155034392
"3326",3326,2020,2,202002,"BEL","Belgium","UKR","Ukraine",37678690.256,"Group_2",0,0,1,202203,46.2019721824714,0.0372781498449795,-15,10,-2,0.037678690256,-3.2786605895384,3.83302248510887,0,0,1,3121,"Russian Federation",-0.0300128416282344,"Belgium",0.00260140933633451
"3327",3327,2020,2,202002,"BRA","Brazil","UKR","Ukraine",7751711,"Group_0",1,0,0,0,155.657001990872,0.176869807221268,-15,1000,1000,0.007751711,-4.85984168579037,5.04765488136165,0,0,0,3133,"Russian Federation",0.45012352793999,"Brazil",0.606661053025547
"3328",3328,2020,2,202002,"CAN","Canada","UKR","Ukraine",10170355.886,"Group_2",0,0,1,202203,159.479099389609,0.0540537241530837,-15,10,-2,0.010170355886,-4.58827807582695,5.07191287532897,0,0,1,3145,"Russian Federation",0.478134776267697,"Canada",0.00476625605425901
"3329",3329,2020,2,202002,"CHL","Chile","UKR","Ukraine",2312178.05,"Group_0",1,0,0,0,22.5213206747533,32.5135897206377,-15,1000,1000,0.00231217805,-6.06956531989155,3.1144624460792,0,0,0,3157,"Russian Federation",0.507519406858577,"Chile",1.64629227605976
"3330",3330,2020,2,202002,"CHN","China","UKR","Ukraine",193995606,"Group_0",1,0,0,0,845.676854112997,0.284724991252126,-15,1000,1000,0.193995606,-1.63991976965985,6.74013731750386,0,0,0,3169,"Russian Federation",-0.361913264615278,"China",0.0238170506125251
"3331",3331,2020,2,202002,"COL","Colombia","UKR","Ukraine",1871405.9,"Group_0",1,0,0,0,30.9743004989951,138.532989657165,-15,1000,1000,0.0018714059,-6.28106531240754,3.43315784449976,0,0,0,3181,"Russian Federation",0.160804401000373,"Colombia",9.32951962987244
"3332",3332,2020,2,202002,"CZE","Czechia","UKR","Ukraine",102359270,"Group_1",0,1,0,202105,21.0612606942414,0.934895473076892,-15,0,-2,0.10235927,-2.27926639940805,3.04743536693893,0,0,1,3193,"Russian Federation",-0.0544036010089328,"Czechia",0.0664764522052717
"3333",3333,2020,2,202002,"DNK","Denmark","UKR","Ukraine",24484990.694,"Group_2",0,0,1,202203,28.7227948669391,0.278507897499329,-15,10,-2,0.024484990694,-3.70969497389736,3.35769105375376,0,0,1,3205,"Russian Federation",-0.148555788834108,"Denmark",0.0184094051483271
"3334",3334,2020,2,202002,"FIN","Finland","UKR","Ukraine",15673511.138,"Group_2",0,0,1,202203,21.489234025313,0.0372781498449795,-15,10,-2,0.015673511138,-4.15578318019604,3.06755206671127,0,0,1,3223,"Russian Federation",0.369756546381281,"Finland",0.002492797984606
"3335",3335,2020,2,202002,"FRA","France","UKR","Ukraine",123845776.411,"Group_2",0,0,1,202203,232.637984949465,0.0372781498449795,-15,10,-2,0.123845776411,-2.08871822608285,5.44948353263925,0,0,1,3235,"Russian Federation",0.000564753464814964,"France",0.0025183958141984
"3336",3336,2020,2,202002,"DEU","Germany","UKR","Ukraine",451222568.787,"Group_2",0,0,1,202203,357.316766425646,0.0372781498449795,-15,10,-2,0.451222568787,-0.795794560574486,5.87862268927306,0,0,1,3247,"Russian Federation",-0.0251426945801586,"Germany",0.00252868279244582
"3337",3337,2020,2,202002,"GRC","Greece","UKR","Ukraine",22581888.615,"Group_2",0,0,1,202203,17.0064131414152,0.0372781498449795,-15,10,-2,0.022581888615,-3.79060708270431,2.83359051653039,0,0,1,3259,"Russian Federation",0.10687171231998,"Greece",0.00242270299329222
"3338",3338,2020,2,202002,"HUN","Hungary","UKR","Ukraine",188014360,"Group_2",0,0,1,202203,12.7489523508883,12.5811558586344,-15,10,-2,0.18801436,-1.6712369360905,2.54544909967063,0,0,1,3271,"Russian Federation",-0.225917133690715,"Hungary",0.906057632395735
"3339",3339,2020,2,202002,"ISL","Iceland","UKR","Ukraine",2914772.727,"Group_2",0,0,1,202203,1.94062166109804,5.14794892869059,-15,10,-2,0.002914772727,-5.83796342894309,0.663008365609036,0,0,1,3283,"Russian Federation",0.572136280622236,"Iceland",0.336282571938726
"3340",3340,2020,2,202002,"IDN","Indonesia","UKR","Ukraine",52594579.772,"Group_0",1,0,0,0,101.994826975454,559.099046278288,-15,1000,1000,0.052594579772,-2.94514221070779,4.62492209607125,0,0,0,3307,"Russian Federation",0.131190055149836,"Indonesia",37.537771238426
